Order ID;Order Date;Customer Name;Phone;Mail;Segment;Country;City;State;Postal Code;Region;Category;Product Name;Sales;Quantity
US-2017-163790;2/11/2017;Nancy Lomonaco;+945 526163790;NaLomonaco@adventureworks.com;Home Office;United States;Danville;California;94526;West;Office Supplies;GBC Therma-A-Bind 250T Electric Binding System;590,352;6
US-2017-163790;2/11/2017;Nancy Lomonaco;+945 526163790;NaLomonaco@adventureworks.com;Home Office;United States;Danville;California;94526;West;Office Supplies;Super Bands, 12/Pack;5,58;3
US-2017-163790;2/11/2017;Nancy Lomonaco;+945 526163790;NaLomonaco@adventureworks.com;Home Office;United States;Danville;California;94526;West;Furniture;Document Clip Frames;25,02;3
US-2017-163790;2/11/2017;Nancy Lomonaco;+945 526163790;NaLomonaco@adventureworks.com;Home Office;United States;Danville;California;94526;West;Office Supplies;Space Solutions Commercial Steel Shelving;452,55;7
CA-2016-129868;26/12/2016;Mike Caudle;+900 004129868;MiCaudle@adventureworks.com;Corporate;United States;Los Angeles;California;90004;West;Office Supplies;Fiskars Home & Office Scissors;17,76;2
CA-2016-129868;26/12/2016;Mike Caudle;+900 004129868;MiCaudle@adventureworks.com;Corporate;United States;Los Angeles;California;90004;West;Technology;Mitel 5320 IP Phone VoIP phone;302,384;2
CA-2016-129868;26/12/2016;Mike Caudle;+900 004129868;MiCaudle@adventureworks.com;Corporate;United States;Los Angeles;California;90004;West;Furniture;Global Armless Task Chair, Royal Blue;146,352;3
CA-2016-129868;26/12/2016;Mike Caudle;+900 004129868;MiCaudle@adventureworks.com;Corporate;United States;Los Angeles;California;90004;West;Office Supplies;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;7,9;2
CA-2016-129868;26/12/2016;Mike Caudle;+900 004129868;MiCaudle@adventureworks.com;Corporate;United States;Los Angeles;California;90004;West;Furniture;Bretford Rectangular Conference Table Tops;902,712;3
CA-2016-129868;26/12/2016;Mike Caudle;+900 004129868;MiCaudle@adventureworks.com;Corporate;United States;Los Angeles;California;90004;West;Office Supplies;Model L Table or Wall-Mount Pencil Sharpener;53,97;3
CA-2016-140564;5/12/2016;Tony Chapman;+200 016140564;ToChapman@adventureworks.com;Home Office;United States;Washington;District of Columbia;20016;East;Office Supplies;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;33,92;8
US-2017-169502;28/8/2017;Matthew Grinstein;+532 209169502;MaGrinstein@adventureworks.com;Home Office;United States;Milwaukee;Wisconsin;53209;Central;Office Supplies;Acme Stainless Steel Office Snips;21,81;3
US-2017-169502;28/8/2017;Matthew Grinstein;+532 209169502;MaGrinstein@adventureworks.com;Home Office;United States;Milwaukee;Wisconsin;53209;Central;Office Supplies;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;91,6;5
CA-2015-146948;16/7/2015;Michael Granlund;+212 215146948;MiGranlund@adventureworks.com;Home Office;United States;Baltimore;Maryland;21215;East;Furniture;Global Manager's Adjustable Task Chair, Storm;150,98;1
CA-2015-146948;16/7/2015;Michael Granlund;+212 215146948;MiGranlund@adventureworks.com;Home Office;United States;Baltimore;Maryland;21215;East;Office Supplies;White Envelopes, White Envelopes with Clear Poly Window;137,25;9
CA-2015-146948;16/7/2015;Michael Granlund;+212 215146948;MiGranlund@adventureworks.com;Home Office;United States;Baltimore;Maryland;21215;East;Office Supplies;"Acco Banker's Clasps, 5 3/4""-Long";11,52;4
US-2015-113327;26/5/2015;Ben Ferrer;+285 540113327;BeFerrer@adventureworks.com;Home Office;United States;Jacksonville;North Carolina;28540;South;Office Supplies;Xerox 1991;18,272;1
US-2015-113327;26/5/2015;Ben Ferrer;+285 540113327;BeFerrer@adventureworks.com;Home Office;United States;Jacksonville;North Carolina;28540;South;Office Supplies;Xerox 1937;153,728;4
US-2015-113327;26/5/2015;Ben Ferrer;+285 540113327;BeFerrer@adventureworks.com;Home Office;United States;Jacksonville;North Carolina;28540;South;Office Supplies;Security-Tint Envelopes;12,224;2
US-2015-113327;26/5/2015;Ben Ferrer;+285 540113327;BeFerrer@adventureworks.com;Home Office;United States;Jacksonville;North Carolina;28540;South;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;167,944;7
CA-2015-135020;28/5/2015;Maxwell Schwartz;+146 609135020;MaSchwartz@adventureworks.com;Consumer;United States;Rochester;New York;14609;East;Technology;Panasonic Kx-TS550;45,99;1
CA-2015-135020;28/5/2015;Maxwell Schwartz;+146 609135020;MaSchwartz@adventureworks.com;Consumer;United States;Rochester;New York;14609;East;Office Supplies;Hot File 7-Pocket, Floor Stand;535,41;3
CA-2015-135020;28/5/2015;Maxwell Schwartz;+146 609135020;MaSchwartz@adventureworks.com;Consumer;United States;Rochester;New York;14609;East;Office Supplies;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";6,096;2
CA-2015-135020;28/5/2015;Maxwell Schwartz;+146 609135020;MaSchwartz@adventureworks.com;Consumer;United States;Rochester;New York;14609;East;Office Supplies;Xerox 219;45,36;7
US-2017-141852;9/11/2017;Joel Eaton;+920 054141852;JoEaton@adventureworks.com;Consumer;United States;Oceanside;California;92054;West;Furniture;Eldon Wave Desk Accessories;47,12;8
CA-2016-109407;24/1/2016;Henry Goldwyn;+395 503109407;HeGoldwyn@adventureworks.com;Corporate;United States;Gulfport;Mississippi;39503;South;Office Supplies;XtraLife ClearVue Slant-D Ring Binders by Cardinal;31,36;4
US-2017-165953;31/12/2016;Emily Phan;+322 216165953;EmPhan@adventureworks.com;Consumer;United States;Jacksonville;Florida;32216;South;Office Supplies;Newell 345;47,616;3
US-2017-165953;31/12/2016;Emily Phan;+322 216165953;EmPhan@adventureworks.com;Consumer;United States;Jacksonville;Florida;32216;South;Office Supplies;Things To Do Today Pad;23,48;5
CA-2016-144540;5/9/2016;Gary Hansen;+770 070144540;GaHansen@adventureworks.com;Home Office;United States;Houston;Texas;77070;Central;Office Supplies;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;62,79;3
CA-2016-144540;5/9/2016;Gary Hansen;+770 070144540;GaHansen@adventureworks.com;Home Office;United States;Houston;Texas;77070;Central;Office Supplies;Advantus Map Pennant Flags and Round Head Tacks;28,44;9
CA-2015-159863;4/9/2015;David Smith;+770 095159863;DaSmith@adventureworks.com;Corporate;United States;Houston;Texas;77095;Central;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;134,376;3
CA-2015-117800;21/9/2015;Tracy Hopkins;+214 149117800;TrHopkins@adventureworks.com;Home Office;United States;Everett;Massachusetts;2149;East;Technology;Polycom VoiceStation 500 Conference phone;589,9;2
CA-2015-117800;21/9/2015;Tracy Hopkins;+214 149117800;TrHopkins@adventureworks.com;Home Office;United States;Everett;Massachusetts;2149;East;Furniture;Global Ergonomic Managers Chair;542,94;3
CA-2017-145219;24/12/2017;Robert Marley;+900 049145219;RoMarley@adventureworks.com;Home Office;United States;Los Angeles;California;90049;West;Technology;Hewlett Packard LaserJet 3310 Copier;2879,952;6
CA-2017-145219;24/12/2017;Robert Marley;+900 049145219;RoMarley@adventureworks.com;Home Office;United States;Los Angeles;California;90049;West;Office Supplies;Vinyl Sectional Post Binders;90,48;3
CA-2015-161214;5/10/2015;Sylvia Foulston;+198 805161214;SyFoulston@adventureworks.com;Corporate;United States;Wilmington;Delaware;19805;East;Office Supplies;Personal Filing Tote with Lid, Black/Gray;77,55;5
CA-2017-147228;9/9/2017;Sean O'Donnell;+384 401147228;SeODonnell@adventureworks.com;Consumer;United States;Columbia;Tennessee;38401;South;Office Supplies;Staple remover;8,832;3
CA-2017-147228;9/9/2017;Sean O'Donnell;+384 401147228;SeODonnell@adventureworks.com;Consumer;United States;Columbia;Tennessee;38401;South;Office Supplies;Xerox 1888;177,536;4
CA-2017-147228;9/9/2017;Sean O'Donnell;+384 401147228;SeODonnell@adventureworks.com;Consumer;United States;Columbia;Tennessee;38401;South;Office Supplies;Fellowes Super Stor/Drawer Files;258,48;2
CA-2017-147228;9/9/2017;Sean O'Donnell;+384 401147228;SeODonnell@adventureworks.com;Consumer;United States;Columbia;Tennessee;38401;South;Furniture;Eldon Wave Desk Accessories;14,136;3
CA-2016-101336;13/11/2016;Cyma Kinney;+100 011101336;CyKinney@adventureworks.com;Corporate;United States;New York City;New York;10011;East;Office Supplies;Tenex File Box, Personal Filing Tote with Lid, Black;77,55;5
CA-2016-101336;13/11/2016;Cyma Kinney;+100 011101336;CyKinney@adventureworks.com;Corporate;United States;New York City;New York;10011;East;Office Supplies;Eldon Simplefile Box Office;24,88;2
CA-2016-101336;13/11/2016;Cyma Kinney;+100 011101336;CyKinney@adventureworks.com;Corporate;United States;New York City;New York;10011;East;Office Supplies;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;140,75;5
CA-2016-101336;13/11/2016;Cyma Kinney;+100 011101336;CyKinney@adventureworks.com;Corporate;United States;New York City;New York;10011;East;Office Supplies;Portable Personal File Box;36,63;3
US-2015-126235;15/10/2015;Guy Armstrong;+488 858126235;GuArmstrong@adventureworks.com;Consumer;United States;Mount Pleasant;Michigan;48858;Central;Furniture;DAX Cubicle Frames, 8-1/2 x 11;17,14;2
CA-2017-168396;3/8/2017;Bruce Degenhardt;+941 122168396;BrDegenhardt@adventureworks.com;Consumer;United States;San Francisco;California;94122;West;Office Supplies;Avery 473;51,75;5
CA-2017-168396;3/8/2017;Bruce Degenhardt;+941 122168396;BrDegenhardt@adventureworks.com;Consumer;United States;San Francisco;California;94122;West;Furniture;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;123,96;3
CA-2015-130456;21/8/2015;David Smith;+941 122130456;DaSmith@adventureworks.com;Corporate;United States;San Francisco;California;94122;West;Furniture;Sauder Camden County Collection Library;586,398;6
CA-2015-130456;21/8/2015;David Smith;+941 122130456;DaSmith@adventureworks.com;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;80,98;1
CA-2017-116288;12/3/2017;Bill Stewart;+941 122116288;BiStewart@adventureworks.com;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;242,94;3
CA-2017-168228;27/4/2017;Arthur Prichep;+900 045168228;ArPrichep@adventureworks.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Boston School Pro Electric Pencil Sharpener, 1670;123,92;4
CA-2017-168228;27/4/2017;Arthur Prichep;+900 045168228;ArPrichep@adventureworks.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Newell Chalk Holder;12,39;3
CA-2017-168228;27/4/2017;Arthur Prichep;+900 045168228;ArPrichep@adventureworks.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Boston Home & Office Model 2000 Electric Pencil Sharpeners;47,3;2
CA-2016-102162;11/9/2016;Jill Fjeld;+236 602102162;JiFjeld@adventureworks.com;Consumer;United States;Newport News;Virginia;23602;South;Technology;Canon PC-428 Personal Copier;1599,92;8
CA-2016-102162;11/9/2016;Jill Fjeld;+236 602102162;JiFjeld@adventureworks.com;Consumer;United States;Newport News;Virginia;23602;South;Office Supplies;#10 Self-Seal White Envelopes;11,09;1
CA-2017-130141;22/10/2017;Helen Abelman;+805 525130141;HeAbelman@adventureworks.com;Consumer;United States;Fort Collins;Colorado;80525;West;Office Supplies;Storex Flexible Poly Binders with Double Pockets;3,168;4
CA-2017-130141;22/10/2017;Helen Abelman;+805 525130141;HeAbelman@adventureworks.com;Consumer;United States;Fort Collins;Colorado;80525;West;Furniture;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;579,136;4
CA-2015-147501;2/8/2015;Corey-Lock;+981 105147501;#VALUE!;Consumer;United States;Seattle;Washington;98105;West;Office Supplies;Ibico Presentation Index for Binding Systems;6,368;2
CA-2015-147501;2/8/2015;Corey-Lock;+981 105147501;#VALUE!;Consumer;United States;Seattle;Washington;98105;West;Technology;Okidata C331dn Printer;558,4;2
CA-2016-143910;12/8/2016;Becky Castell;+100 011143910;BeCastell@adventureworks.com;Home Office;United States;New York City;New York;10011;East;Furniture;Global Geo Office Task Chair, Gray;145,764;2
CA-2014-146885;30/5/2014;Ellis Ballard;+232 223146885;ElBallard@adventureworks.com;Corporate;United States;Richmond;Virginia;23223;South;Office Supplies;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";13,62;3
CA-2016-139556;26/4/2016;Dennis Bolton;+100 009139556;DeBolton@adventureworks.com;Home Office;United States;New York City;New York;10009;East;Furniture;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;434,646;3
CA-2017-129357;14/5/2017;Ken Black;+981 103129357;KeBlack@adventureworks.com;Corporate;United States;Seattle;Washington;98103;West;Office Supplies;Xerox 1917;440,19;9
CA-2017-129357;14/5/2017;Ken Black;+981 103129357;KeBlack@adventureworks.com;Corporate;United States;Seattle;Washington;98103;West;Office Supplies;Martin-Yale Premier Letter Opener;64,4;5
CA-2017-150987;8/4/2017;Adrian Hane;+941 110150987;AdHane@adventureworks.com;Home Office;United States;San Francisco;California;94110;West;Office Supplies;Xerox 1891;244,55;5
CA-2017-150987;8/4/2017;Adrian Hane;+941 110150987;AdHane@adventureworks.com;Home Office;United States;San Francisco;California;94110;West;Office Supplies;Xerox 1942;195,76;4
CA-2017-132647;17/2/2017;Gary Hansen;+886 861132647;GaHansen@adventureworks.com;Home Office;United States;Perth Amboy;New Jersey;8861;East;Office Supplies;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";11,76;2
CA-2017-132647;17/2/2017;Gary Hansen;+886 861132647;GaHansen@adventureworks.com;Home Office;United States;Perth Amboy;New Jersey;8861;East;Office Supplies;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;166,45;5
CA-2017-159107;24/6/2017;Kean Thornton;+941 110159107;KeThornton@adventureworks.com;Consumer;United States;San Francisco;California;94110;West;Office Supplies;"Acco Banker's Clasps, 5 3/4""-Long";2,88;1
CA-2014-160738;5/5/2014;Katharine Harms;+610 032160738;KaHarms@adventureworks.com;Corporate;United States;Freeport;Illinois;61032;Central;Office Supplies;Eldon Portable Mobile Manager;45,248;2
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;59,904;2
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;23,696;2
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Xerox 1897;7,968;2
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;18,2;7
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Technology;SanDisk Cruzer 16 GB USB Flash Drive;27,552;3
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Furniture;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;844,116;6
CA-2015-112130;3/5/2015;Stewart Visinsky;+191 140112130;StVisinsky@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Fellowes Bankers Box Stor/Drawer Steel Plus;76,752;3
CA-2016-111409;18/9/2016;Patrick O'Brill;+322 216111409;PaOBrill@adventureworks.com;Consumer;United States;Jacksonville;Florida;32216;South;Office Supplies;Avery 480;3;1
CA-2016-116232;22/9/2016;Amy Cox;+330 024116232;AmCox@adventureworks.com;Consumer;United States;Pembroke Pines;Florida;33024;South;Office Supplies;Acco Suede Grain Vinyl Round Ring Binder;7,506;9
CA-2016-116232;22/9/2016;Amy Cox;+330 024116232;AmCox@adventureworks.com;Consumer;United States;Pembroke Pines;Florida;33024;South;Office Supplies;"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";16,56;2
CA-2016-116547;10/1/2016;Ken Black;+981 115116547;KeBlack@adventureworks.com;Corporate;United States;Seattle;Washington;98115;West;Furniture;24-Hour Round Wall Clock;79,92;4
CA-2016-116547;10/1/2016;Ken Black;+981 115116547;KeBlack@adventureworks.com;Corporate;United States;Seattle;Washington;98115;West;Technology;Logitech Media Keyboard K200;69,98;2
US-2017-133200;6/5/2017;Dorothy Badders;+761 106133200;DoBadders@adventureworks.com;Corporate;United States;Fort Worth;Texas;76106;Central;Office Supplies;Avery Durable Poly Binders;11,06;10
US-2017-133200;6/5/2017;Dorothy Badders;+761 106133200;DoBadders@adventureworks.com;Corporate;United States;Fort Worth;Texas;76106;Central;Furniture;Sauder Mission Library with Doors, Fruitwood Finish;623,4648;7
US-2017-133200;6/5/2017;Dorothy Badders;+761 106133200;DoBadders@adventureworks.com;Corporate;United States;Fort Worth;Texas;76106;Central;Office Supplies;Fellowes Staxonsteel Drawer Files;772,68;5
CA-2016-133550;31/7/2016;Ken Lonsdale;+482 205133550;KeLonsdale@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Office Supplies;Honeywell Quietcare HEPA Air Cleaner;283,14;4
CA-2016-133550;31/7/2016;Ken Lonsdale;+482 205133550;KeLonsdale@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Technology;ClearOne Communications CHAT 70 OC Speaker Phone;635,96;4
CA-2016-133550;31/7/2016;Ken Lonsdale;+482 205133550;KeLonsdale@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Technology;Polycom SoundPoint Pro SE-225 Corded phone;118,99;1
CA-2016-133550;31/7/2016;Ken Lonsdale;+482 205133550;KeLonsdale@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Furniture;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;272,94;3
CA-2017-139416;27/3/2017;Alejandro Grove;+191 120139416;AlGrove@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19120;East;Furniture;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;15,008;2
CA-2014-114510;14/3/2014;Jason Fortune-;+843 321114510;JaFortune-@adventureworks.com;Consumer;United States;Logan;Utah;84321;West;Office Supplies;GBC Wire Binding Combs;33,088;4
CA-2014-114510;14/3/2014;Jason Fortune-;+843 321114510;JaFortune-@adventureworks.com;Consumer;United States;Logan;Utah;84321;West;Office Supplies;Carina Double Wide Media Storage Towers in Natural & Black;80,98;1
CA-2014-114510;14/3/2014;Jason Fortune-;+843 321114510;JaFortune-@adventureworks.com;Consumer;United States;Logan;Utah;84321;West;Technology;Imation 30456 USB Flash Drive 8GB;82,8;12
CA-2014-114510;14/3/2014;Jason Fortune-;+843 321114510;JaFortune-@adventureworks.com;Consumer;United States;Logan;Utah;84321;West;Office Supplies;Staple magnet;21,36;2
CA-2014-114510;14/3/2014;Jason Fortune-;+843 321114510;JaFortune-@adventureworks.com;Consumer;United States;Logan;Utah;84321;West;Office Supplies;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";62,048;2
CA-2016-169215;14/7/2016;Richard Eichhorn;+130 021169215;RiEichhorn@adventureworks.com;Consumer;United States;Auburn;New York;13021;East;Office Supplies;Acco Hot Clips Clips to Go;29,61;9
CA-2016-127698;1/12/2016;Mike Vittorini;+276 604127698;MiVittorini@adventureworks.com;Consumer;United States;Raleigh;North Carolina;27604;South;Technology;Jabra Supreme Plus Driver Edition Headset;863,928;9
CA-2016-159912;29/8/2016;George Bell;+191 120159912;GeBell@adventureworks.com;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Furniture;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";241,92;4
CA-2016-159912;29/8/2016;George Bell;+191 120159912;GeBell@adventureworks.com;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Furniture;O'Sullivan 5-Shelf Heavy-Duty Bookcases;163,88;4
CA-2016-159912;29/8/2016;George Bell;+191 120159912;GeBell@adventureworks.com;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Fellowes Black Plastic Comb Bindings;3,486;2
CA-2016-159912;29/8/2016;George Bell;+191 120159912;GeBell@adventureworks.com;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Revere Boxed Rubber Bands by Revere;10,584;7
CA-2016-101987;24/6/2016;Hunter Lopez;+473 374101987;HuLopez@adventureworks.com;Consumer;United States;Richmond;Indiana;47374;Central;Technology;Panasonic KX TS208W Corded phone;440,91;9
US-2017-154851;30/3/2017;Becky Pak;+176 602154851;BePak@adventureworks.com;Consumer;United States;Lancaster;Pennsylvania;17602;East;Office Supplies;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";5,715;5
CA-2014-138681;20/12/2014;Carol Triggs;+857 705138681;CaTriggs@adventureworks.com;Consumer;United States;Tucson;Arizona;85705;West;Furniture;"Computer Room Manger, 14""";51,968;2
CA-2014-138681;20/12/2014;Carol Triggs;+857 705138681;CaTriggs@adventureworks.com;Consumer;United States;Tucson;Arizona;85705;West;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;71,976;3
CA-2014-138681;20/12/2014;Carol Triggs;+857 705138681;CaTriggs@adventureworks.com;Consumer;United States;Tucson;Arizona;85705;West;Furniture;Global Low Back Tilter Chair;242,352;3
CA-2014-138681;20/12/2014;Carol Triggs;+857 705138681;CaTriggs@adventureworks.com;Consumer;United States;Tucson;Arizona;85705;West;Office Supplies;Xerox 1888;221,92;5
CA-2014-138681;20/12/2014;Carol Triggs;+857 705138681;CaTriggs@adventureworks.com;Consumer;United States;Tucson;Arizona;85705;West;Office Supplies;Xerox 1954;8,448;2
US-2015-138121;17/12/2015;John Lee;+482 205138121;JoLee@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Office Supplies;GBC Plastic Binding Combs;29,52;4
US-2015-138121;17/12/2015;John Lee;+482 205138121;JoLee@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Furniture;Hon Valutask Swivel Chairs;302,94;3
US-2015-138121;17/12/2015;John Lee;+482 205138121;JoLee@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Furniture;Harbour Creations 67200 Series Stacking Chairs;142,36;2
US-2015-138121;17/12/2015;John Lee;+482 205138121;JoLee@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Furniture;Global Value Steno Chair, Gray;546,66;9
US-2015-138121;17/12/2015;John Lee;+482 205138121;JoLee@adventureworks.com;Consumer;United States;Detroit;Michigan;48205;Central;Furniture;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;212,13;3
CA-2017-140298;11/5/2017;Julie Kriz;+787 745140298;JuKriz@adventureworks.com;Home Office;United States;Austin;Texas;78745;Central;Office Supplies;Newell 348;5,248;2
CA-2017-140298;11/5/2017;Julie Kriz;+787 745140298;JuKriz@adventureworks.com;Home Office;United States;Austin;Texas;78745;Central;Office Supplies;Safco Commercial Shelving;74,416;2
CA-2017-140298;11/5/2017;Julie Kriz;+787 745140298;JuKriz@adventureworks.com;Home Office;United States;Austin;Texas;78745;Central;Office Supplies;Xerox 1927;6,848;2
CA-2017-140298;11/5/2017;Julie Kriz;+787 745140298;JuKriz@adventureworks.com;Home Office;United States;Austin;Texas;78745;Central;Furniture;Telescoping Adjustable Floor Lamp;7,996;1
CA-2016-166240;24/6/2016;Dave Hallsten;+770 095166240;DaHallsten@adventureworks.com;Corporate;United States;Houston;Texas;77095;Central;Office Supplies;Holmes HEPA Air Purifier;8,712;2
CA-2016-158435;17/5/2016;Arthur Gainer;+670 708158435;ArGainer@adventureworks.com;Consumer;United States;Waterbury;Connecticut;6708;East;Office Supplies;Acme Forged Steel Scissors with Black Enamel Handles;65,17;7
CA-2016-158435;17/5/2016;Arthur Gainer;+670 708158435;ArGainer@adventureworks.com;Consumer;United States;Waterbury;Connecticut;6708;East;Office Supplies;Avery 519;14,62;2
CA-2016-158435;17/5/2016;Arthur Gainer;+670 708158435;ArGainer@adventureworks.com;Consumer;United States;Waterbury;Connecticut;6708;East;Furniture;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;173,24;4
CA-2017-138149;29/6/2017;William Brown;+900 049138149;WiBrown@adventureworks.com;Consumer;United States;Los Angeles;California;90049;West;Office Supplies;GBC DocuBind TL200 Manual Binding Machine;895,92;5
CA-2017-138149;29/6/2017;William Brown;+900 049138149;WiBrown@adventureworks.com;Consumer;United States;Los Angeles;California;90049;West;Office Supplies;Trav-L-File Heavy-Duty Shuttle II, Black;130,71;3
CA-2017-138149;29/6/2017;William Brown;+900 049138149;WiBrown@adventureworks.com;Consumer;United States;Los Angeles;California;90049;West;Office Supplies;Newell 328;11,68;2
CA-2017-138149;29/6/2017;William Brown;+900 049138149;WiBrown@adventureworks.com;Consumer;United States;Los Angeles;California;90049;West;Technology;Enermax Briskie RF Wireless Keyboard and Mouse Combo;62,31;3
CA-2014-112403;31/3/2014;Jas O'Carroll;+191 120112403;JaOCarroll@adventureworks.com;Consumer;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Avery Round Ring Poly Binders;0,852;1
CA-2014-108273;16/12/2014;Ed Jacobs;+773 340108273;EdJacobs@adventureworks.com;Consumer;United States;Huntsville;Texas;77340;Central;Office Supplies;Xerox 224;36,288;7
CA-2014-108273;16/12/2014;Ed Jacobs;+773 340108273;EdJacobs@adventureworks.com;Consumer;United States;Huntsville;Texas;77340;Central;Furniture;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;56,568;2
CA-2017-121643;18/5/2017;Adrian Barton;+972 206121643;AdBarton@adventureworks.com;Consumer;United States;Portland;Oregon;97206;West;Technology;Aastra 6757i CT Wireless VoIP phone;344,704;2
US-2015-122910;12/5/2015;Larry Tron;+800 027122910;LaTron@adventureworks.com;Consumer;United States;Louisville;Colorado;80027;West;Technology;VTech DS6151;201,584;2
CA-2017-143126;3/12/2017;Corinna Mitchell;+981 115143126;CoMitchell@adventureworks.com;Home Office;United States;Seattle;Washington;98115;West;Furniture;Bevis Oval Conference Table, Walnut;521,96;2
CA-2015-129042;12/12/2015;Eric Murdock;+212 215129042;ErMurdock@adventureworks.com;Consumer;United States;Baltimore;Maryland;21215;East;Office Supplies;Rogers Handheld Barrel Pencil Sharpener;8,22;3
CA-2015-109736;10/10/2015;Denny Joy;+941 109109736;DeJoy@adventureworks.com;Corporate;United States;San Francisco;California;94109;West;Office Supplies;Xerox 1894;45,36;7
CA-2015-142601;18/4/2015;Deanra Eno;+900 004142601;DeEno@adventureworks.com;Home Office;United States;Los Angeles;California;90004;West;Office Supplies;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";947,17;7
CA-2015-142601;18/4/2015;Deanra Eno;+900 004142601;DeEno@adventureworks.com;Home Office;United States;Los Angeles;California;90004;West;Office Supplies;Xerox 19;61,96;2
CA-2014-106229;7/6/2014;Nick Radford;+605 505106229;NiRadford@adventureworks.com;Consumer;United States;Aurora;Illinois;60505;Central;Furniture;Bevis Round Conference Table Top, X-Base;268,935;3
US-2017-135230;1/9/2017;Christine Kargatis;+981 103135230;ChKargatis@adventureworks.com;Home Office;United States;Seattle;Washington;98103;West;Office Supplies;Staples in misc. colors;7,58;1
